Movie Name,Rating,Votes,Meta Score,PG Rating,Year_x,Duration,Director,Movie ID,Director ID,Oscar Award ID,GG Award ID
Kong: Skull Island,6.7,340000.0,62.0,PG-13,2017,1h 58m,Jordan Vogt-Roberts,389,318,N/A,N/A
Dazed and Confused,7.6,196000.0,82.0,R,1993,1h 43m,Richard Linklater,393,319,N/A,N/A
Before Sunrise,8.1,332000.0,77.0,R,1995,1h 41m,Richard Linklater,770,319,N/A,N/A
School of Rock,7.2,324000.0,82.0,PG-13,2003,1h 49m,Richard Linklater,876,319,N/A,N/A
Hit Man,7.8,721.0,82.0,R,2023,1h 53m,Richard Linklater,1013,319,N/A,N/A
Unfaithful,6.7,96000.0,63.0,R,2002,2h 4m,Adrian Lyne,395,320,N/A,N/A
Lolita,6.8,65000.0,46.0,R,1997,2h 17m,Adrian Lyne,401,320,N/A,N/A
Deep Water,5.5,55000.0,53.0,R,2022,1h 55m,Adrian Lyne,605,320,N/A,N/A
9Â½ Weeks,5.9,43000.0,50.0,R,1986,1h 57m,Adrian Lyne,1325,320,N/A,N/A
Fatal Attraction,6.9,95000.0,67.0,R,1987,1h 59m,Adrian Lyne,1573,320,N/A,N/A
Smile,6.5,148000.0,68.0,R,2022,1h 55m,Parker Finn,399,321,N/A,N/A
Home Sweet Home Alone,3.6,20000.0,35.0,PG,2021,1h 33m,Dan Mazer,400,322,N/A,N/A
Rustin,6.5,3300.0,68.0,PG-13,2023,1h 46m,George C. Wolfe,402,323,N/A,N/A
Kandahar,6.1,28000.0,52.0,R,2023,1h 59m,Ric Roman Waugh,404,326,N/A,N/A
Greenland,6.4,129000.0,64.0,PG-13,2020,1h 59m,Ric Roman Waugh,1737,326,N/A,N/A
The Exorcist,8.1,447000.0,82.0,R,1973,2h 2m,William Friedkin,407,329,OWA0057,N/A
The Exorcist,8.1,447000.0,82.0,R,1973,2h 2m,William Friedkin,407,329,OWA0055,N/A
Amsterdam,6.1,87000.0,48.0,R,2022,2h 14m,David O. Russell,411,330,N/A,N/A
American Hustle,7.2,496000.0,90.0,R,2013,2h 18m,David O. Russell,586,330,N/A,GG006
Silver Linings Playbook,7.7,734000.0,81.0,R,2012,2h 2m,David O. Russell,598,330,OWA0081,N/A
Joy,6.6,143000.0,56.0,PG-13,2015,2h 4m,David O. Russell,1524,330,N/A,N/A
The Fighter,7.8,384000.0,79.0,R,2010,1h 56m,David O. Russell,1713,330,OWA0025,N/A
The Fighter,7.8,384000.0,79.0,R,2010,1h 56m,David O. Russell,1713,330,OWA0026,N/A
Excalibur,7.3,66000.0,56.0,PG,1981,2h 20m,John Boorman,412,331,N/A,N/A
Deliverance,7.7,118000.0,80.0,R,1972,1h 49m,John Boorman,1348,331,N/A,N/A
The Place Beyond the Pines,7.3,286000.0,68.0,R,2012,2h 20m,Derek Cianfrance,415,332,N/A,N/A
Blue Valentine,7.3,208000.0,81.0,R,2010,1h 52m,Derek Cianfrance,1030,332,N/A,N/A
Secretary,6.9,97000.0,63.0,R,2002,1h 47m,Steven Shainberg,416,333,N/A,N/A
The Thing,8.2,456000.0,57.0,R,1982,1h 49m,John Carpenter,417,334,N/A,N/A
Christine,6.8,91000.0,57.0,R,1983,1h 50m,John Carpenter,1094,334,N/A,N/A
They Live,7.2,142000.0,55.0,R,1988,1h 34m,John Carpenter,1152,334,N/A,N/A
Big Trouble in Little China,7.2,151000.0,53.0,PG-13,1986,1h 39m,John Carpenter,1291,334,N/A,N/A
Escape from New York,7.1,154000.0,76.0,R,1981,1h 39m,John Carpenter,1312,334,N/A,N/A
Halloween,7.7,302000.0,87.0,R,1978,1h 31m,John Carpenter,1562,334,N/A,N/A
RoboCop,7.6,277000.0,70.0,R,1987,1h 42m,Paul Verhoeven,418,335,OWA0085,N/A
Basic Instinct,7.0,215000.0,43.0,R,1992,2h 7m,Paul Verhoeven,431,335,N/A,N/A
Total Recall,7.5,349000.0,60.0,R,1990,1h 53m,Paul Verhoeven,699,335,OWA0073,N/A
Showgirls,5.0,73000.0,20.0,NC-17,1995,2h 8m,Paul Verhoeven,740,335,N/A,N/A
Starship Troopers,7.3,313000.0,52.0,R,1997,2h 9m,Paul Verhoeven,764,335,N/A,N/A
Hollow Man,5.8,137000.0,24.0,R,2000,1h 52m,Paul Verhoeven,1720,335,N/A,N/A
Spider-Man,7.4,863000.0,73.0,PG-13,2002,2h 1m,Sam Raimi,419,336,N/A,N/A
Doctor Strange in the Multiverse of Madness,6.9,463000.0,60.0,PG-13,2022,2h 6m,Sam Raimi,562,336,N/A,N/A
Spider-Man 2,7.5,694000.0,83.0,PG-13,2004,2h 7m,Sam Raimi,995,336,OWA0084,N/A
Spider-Man 3,6.3,626000.0,59.0,PG-13,2007,2h 19m,Sam Raimi,1191,336,N/A,N/A
The Evil Dead,7.4,229000.0,71.0,NC-17,1981,1h 25m,Sam Raimi,1662,336,N/A,N/A
Drag Me to Hell,6.6,215000.0,83.0,PG-13,2009,1h 39m,Sam Raimi,1747,336,N/A,N/A
The Greatest Showman,7.5,303000.0,48.0,PG,2017,1h 45m,Michael Gracey,421,337,N/A,N/A
The Talented Mr. Ripley,7.4,228000.0,76.0,R,1999,2h 19m,Anthony Minghella,424,340,N/A,N/A
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0026,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0003,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0004,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0053,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0012,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0020,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0070,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0060,GG010
The English Patient,7.4,198000.0,87.0,R,1996,2h 42m,Anthony Minghella,1033,340,OWA0057,GG010
Cold Mountain,7.2,154000.0,73.0,R,2003,2h 34m,Anthony Minghella,1718,340,OWA0026,N/A
While You Were Sleeping,6.8,111000.0,67.0,PG,1995,1h 43m,Jon Turteltaub,426,341,N/A,N/A
The Meg,5.6,203000.0,46.0,PG-13,2018,1h 53m,Jon Turteltaub,576,341,N/A,N/A
The Fast and the Furious: Tokyo Drift,6.0,293000.0,45.0,PG-13,2006,1h 44m,Justin Lin,428,113,N/A,N/A
F9: The Fast Saga,5.2,158000.0,58.0,PG-13,2021,2h 23m,Justin Lin,599,113,N/A,N/A
Fast & Furious,6.5,306000.0,46.0,PG-13,2009,1h 47m,Justin Lin,647,113,N/A,N/A
Fast Five,7.3,402000.0,66.0,PG-13,2011,2h 10m,Justin Lin,1003,113,N/A,N/A
Fast & Furious 6,7.0,412000.0,61.0,PG-13,2013,2h 10m,Justin Lin,1290,113,N/A,N/A
Star Trek Beyond,7.0,256000.0,68.0,PG-13,2016,2h 2m,Justin Lin,1660,113,N/A,N/A
Braveheart,8.3,1100000.0,68.0,R,1995,2h 58m,Mel Gibson,430,342,OWA0004,N/A
Braveheart,8.3,1100000.0,68.0,R,1995,2h 58m,Mel Gibson,430,342,OWA0012,N/A
Braveheart,8.3,1100000.0,68.0,R,1995,2h 58m,Mel Gibson,430,342,OWA0092,N/A
Braveheart,8.3,1100000.0,68.0,R,1995,2h 58m,Mel Gibson,430,342,OWA0060,N/A
Braveheart,8.3,1100000.0,68.0,R,1995,2h 58m,Mel Gibson,430,342,OWA0093,N/A
Hacksaw Ridge,8.1,577000.0,71.0,R,2016,2h 19m,Mel Gibson,470,342,OWA0020,N/A
Hacksaw Ridge,8.1,577000.0,71.0,R,2016,2h 19m,Mel Gibson,470,342,OWA0100,N/A
The Revenant,8.0,855000.0,76.0,R,2015,2h 36m,Alejandro G. IÃ±Ã¡rritu,437,343,OWA0080,GG010
The Revenant,8.0,855000.0,76.0,R,2015,2h 36m,Alejandro G. IÃ±Ã¡rritu,437,343,OWA0004,GG010
The Revenant,8.0,855000.0,76.0,R,2015,2h 36m,Alejandro G. IÃ±Ã¡rritu,437,343,OWA0012,GG010
Birdman or (The Unexpected Virtue of Ignorance),7.7,657000.0,87.0,R,2014,1h 59m,Alejandro G. IÃ±Ã¡rritu,925,343,OWA0004,N/A
Birdman or (The Unexpected Virtue of Ignorance),7.7,657000.0,87.0,R,2014,1h 59m,Alejandro G. IÃ±Ã¡rritu,925,343,OWA0012,N/A
Birdman or (The Unexpected Virtue of Ignorance),7.7,657000.0,87.0,R,2014,1h 59m,Alejandro G. IÃ±Ã¡rritu,925,343,OWA0060,N/A
Birdman or (The Unexpected Virtue of Ignorance),7.7,657000.0,87.0,R,2014,1h 59m,Alejandro G. IÃ±Ã¡rritu,925,343,OWA0036,N/A
Pale Rider,7.3,64000.0,61.0,R,1985,1h 55m,Clint Eastwood,438,344,N/A,N/A
The Outlaw Josey Wales,7.8,79000.0,69.0,PG,1976,2h 15m,Clint Eastwood,506,344,N/A,N/A
Unforgiven,8.2,430000.0,85.0,R,1992,2h 10m,Clint Eastwood,752,344,OWA0025,N/A
Unforgiven,8.2,430000.0,85.0,R,1992,2h 10m,Clint Eastwood,752,344,OWA0012,N/A
Unforgiven,8.2,430000.0,85.0,R,1992,2h 10m,Clint Eastwood,752,344,OWA0020,N/A
Unforgiven,8.2,430000.0,85.0,R,1992,2h 10m,Clint Eastwood,752,344,OWA0060,N/A
Mystic River,7.9,477000.0,84.0,R,2003,2h 18m,Clint Eastwood,788,344,OWA0080,N/A
Mystic River,7.9,477000.0,84.0,R,2003,2h 18m,Clint Eastwood,788,344,OWA0025,N/A
Gran Torino,8.1,805000.0,72.0,R,2008,1h 56m,Clint Eastwood,855,344,N/A,N/A
American Sniper,7.3,520000.0,72.0,R,2014,2h 13m,Clint Eastwood,974,344,OWA0097,N/A
High Plains Drifter,7.4,63000.0,69.0,R,1973,1h 45m,Clint Eastwood,1193,344,N/A,N/A
Million Dollar Baby,8.1,713000.0,86.0,PG-13,2004,2h 12m,Clint Eastwood,1409,344,OWA0025,N/A
Million Dollar Baby,8.1,713000.0,86.0,PG-13,2004,2h 12m,Clint Eastwood,1409,344,OWA0081,N/A
Million Dollar Baby,8.1,713000.0,86.0,PG-13,2004,2h 12m,Clint Eastwood,1409,344,OWA0012,N/A
Million Dollar Baby,8.1,713000.0,86.0,PG-13,2004,2h 12m,Clint Eastwood,1409,344,OWA0060,N/A
The Matrix Resurrections,5.7,273000.0,63.0,R,2021,2h 28m,Lana Wachowski,441,194,N/A,N/A
The Maze Runner,6.8,498000.0,57.0,PG-13,2014,1h 53m,Wes Ball,443,347,N/A,N/A
Maze Runner: The Scorch Trials,6.3,270000.0,43.0,PG-13,2015,2h 11m,Wes Ball,783,347,N/A,N/A
Maze Runner: The Death Cure,6.2,157000.0,50.0,PG-13,2018,2h 23m,Wes Ball,1040,347,N/A,N/A
Falling for Christmas,5.2,27000.0,40.0,TV-PG,2022,1h 33m,Janeen Damian,445,350,N/A,N/A
One Flew Over the Cuckoo's Nest,8.7,1100000.0,84.0,R,1975,2h 13m,Milos Forman,446,351,N/A,N/A
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0080,GG010
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0003,GG010
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0053,GG010
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0012,GG010
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0092,GG010
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0060,GG010
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0057,GG010
Amadeus,8.4,421000.0,87.0,PG,1984,2h 40m,Milos Forman,787,351,OWA0087,GG010
Blockers,6.2,84000.0,69.0,R,2018,1h 42m,Kay Cannon,448,352,N/A,N/A
Jumanji,7.1,369000.0,39.0,PG,1995,1h 44m,Joe Johnston,449,312,N/A,N/A
Captain America: The First Avenger,6.9,884000.0,66.0,PG-13,2011,2h 4m,Joe Johnston,802,312,N/A,N/A
The Mummy,7.1,453000.0,48.0,PG-13,1999,2h 4m,Stephen Sommers,450,353,N/A,N/A
G.I. Joe: The Rise of Cobra,5.7,214000.0,32.0,PG-13,2009,1h 58m,Stephen Sommers,1064,353,N/A,N/A
The Mummy Returns,6.4,341000.0,48.0,PG-13,2001,2h 10m,Stephen Sommers,1369,353,N/A,N/A
Van Helsing,6.1,281000.0,35.0,PG-13,2004,2h 11m,Stephen Sommers,1400,353,N/A,N/A
Surviving Christmas,5.4,27000.0,19.0,PG-13,2004,1h 31m,Mike Mitchell,454,356,N/A,N/A
Sky High,6.3,93000.0,62.0,PG,2005,1h 40m,Mike Mitchell,870,356,N/A,N/A
Bridget Jones's Diary,6.8,259000.0,66.0,R,2001,1h 37m,Sharon Maguire,456,357,N/A,N/A
Godmothered,6.1,14000.0,49.0,PG,2020,1h 50m,Sharon Maguire,1482,357,N/A,N/A
American History X,8.5,1200000.0,62.0,R,1998,1h 59m,Tony Kaye,462,362,N/A,N/A
The Pianist,8.5,891000.0,85.0,R,2002,2h 30m,Roman Polanski,463,363,OWA0080,N/A
The Pianist,8.5,891000.0,85.0,R,2002,2h 30m,Roman Polanski,463,363,OWA0012,N/A
The Pianist,8.5,891000.0,85.0,R,2002,2h 30m,Roman Polanski,463,363,OWA0099,N/A
Chinatown,8.2,344000.0,92.0,R,1974,2h 10m,Roman Polanski,941,363,OWA0036,GG010
Rosemary's Baby,8.0,231000.0,96.0,Approved,1968,2h 17m,Roman Polanski,1154,363,OWA0026,N/A
The Ninth Gate,6.7,195000.0,44.0,R,1999,2h 13m,Roman Polanski,1694,363,N/A,N/A
The Star,6.3,9100.0,42.0,PG,2017,1h 26m,Timothy Reckart,464,364,N/A,N/A
The Phantom of the Opera,7.2,129000.0,40.0,PG-13,2004,2h 23m,Joel Schumacher,471,368,N/A,N/A
The Lost Boys,7.2,158000.0,63.0,R,1987,1h 37m,Joel Schumacher,590,368,N/A,N/A
A Time to Kill,7.5,177000.0,53.0,R,1996,2h 29m,Joel Schumacher,671,368,N/A,N/A
Batman Forever,5.4,264000.0,54.0,PG-13,1995,2h 1m,Joel Schumacher,1027,368,N/A,N/A
Batman & Robin,3.8,265000.0,29.0,PG-13,1997,2h 5m,Joel Schumacher,1057,368,N/A,N/A
Falling Down,7.6,203000.0,56.0,R,1993,1h 53m,Joel Schumacher,1292,368,N/A,N/A
The Client,6.7,72000.0,65.0,PG-13,1994,1h 59m,Joel Schumacher,1336,368,N/A,N/A
St. Elmo's Fire,6.4,45000.0,35.0,R,1985,1h 50m,Joel Schumacher,1708,368,N/A,N/A
Once Upon a Time in America,8.3,371000.0,75.0,R,1984,3h 49m,Sergio Leone,472,369,N/A,N/A
Fatman,5.9,29000.0,40.0,R,2020,1h 40m,Eshom NelmsIan Nelms,473,370,N/A,N/A
Donnie Darko,8.0,837000.0,88.0,R,2001,1h 53m,Richard Kelly,474,371,N/A,N/A
Fall,6.4,97000.0,62.0,PG-13,2022,1h 47m,Scott Mann,475,372,N/A,N/A
The Girl Next Door,6.7,236000.0,47.0,R,2004,1h 49m,Luke Greenfield,478,373,N/A,N/A
Almost Famous,7.9,289000.0,90.0,R,2000,2h 2m,Cameron Crowe,479,375,OWA0088,GG006
Jerry Maguire,7.3,283000.0,77.0,R,1996,2h 19m,Cameron Crowe,1215,375,OWA0025,N/A
Vanilla Sky,6.9,282000.0,45.0,R,2001,2h 16m,Cameron Crowe,1302,375,N/A,N/A
The Hunt,6.5,125000.0,50.0,R,2020,1h 30m,Craig Zobel,482,376,N/A,N/A
The King,7.3,146000.0,62.0,R,2019,2h 20m,David MichÃ´d,490,379,N/A,N/A
The Unbearable Weight of Massive Talent,7.0,140000.0,68.0,R,2022,1h 47m,Tom Gormican,492,380,N/A,N/A
That Awkward Moment,6.1,107000.0,36.0,R,2014,1h 34m,Tom Gormican,1207,380,N/A,N/A
Star Wars: Episode IX - The Rise of Skywalker,6.4,482000.0,53.0,PG-13,2019,2h 21m,J.J. Abrams,493,381,N/A,N/A
Star Wars: Episode VII - The Force Awakens,7.8,963000.0,80.0,PG-13,2015,2h 18m,J.J. Abrams,692,381,N/A,N/A
Star Trek,7.9,616000.0,82.0,PG-13,2009,2h 7m,J.J. Abrams,859,381,OWA0092,N/A
Mission: Impossible III,6.9,385000.0,66.0,PG-13,2006,2h 6m,J.J. Abrams,1188,381,N/A,N/A
Super 8,7.0,365000.0,72.0,PG-13,2011,1h 52m,J.J. Abrams,1355,381,N/A,N/A
PAW Patrol: The Mighty Movie,6.0,4000.0,49.0,PG,2023,1h 28m,Cal Brunker,495,382,N/A,N/A
Crocodile Dundee,6.6,113000.0,62.0,PG-13,1986,1h 37m,Peter Faiman,497,383,N/A,N/A
The Voyeurs,6.1,28000.0,54.0,R,2021,1h 56m,Michael Mohan,499,384,N/A,N/A
Matilda,7.0,170000.0,72.0,PG,1996,1h 42m,Danny DeVito,501,385,N/A,N/A
"Red, White & Royal Blue",7.0,43000.0,62.0,R,2023,1h 58m,Matthew LÃ³pez,503,386,N/A,N/A
Brothers,7.1,142000.0,58.0,R,2009,1h 45m,Jim Sheridan,509,388,N/A,N/A
Prey,7.1,219000.0,71.0,R,2022,1h 40m,Dan Trachtenberg,512,390,N/A,N/A
10 Cloverfield Lane,7.2,349000.0,76.0,PG-13,2016,1h 43m,Dan Trachtenberg,1172,390,N/A,N/A
Wonder Woman,7.4,690000.0,76.0,PG-13,2017,2h 21m,Patty Jenkins,514,391,N/A,N/A
Wonder Woman 1984,5.4,287000.0,60.0,PG-13,2020,2h 31m,Patty Jenkins,819,391,N/A,N/A
Monster,7.3,159000.0,74.0,R,2003,1h 49m,Patty Jenkins,914,391,OWA0081,N/A
Idiocracy,6.5,178000.0,66.0,R,2006,1h 24m,Mike Judge,520,392,N/A,N/A
Office Space,7.6,283000.0,68.0,R,1999,1h 29m,Mike Judge,708,392,N/A,N/A
BlacKkKlansman,7.5,285000.0,83.0,R,2018,2h 15m,Spike Lee,521,393,OWA0099,N/A
Inside Man,7.6,392000.0,76.0,R,2006,2h 9m,Spike Lee,1426,393,N/A,N/A
Oldboy,5.8,80000.0,49.0,R,2013,1h 44m,Spike Lee,1641,393,N/A,N/A
The Devil Wears Prada,6.9,451000.0,62.0,PG-13,2006,1h 49m,David Frankel,524,394,N/A,N/A
Jerry and Marge Go Large,6.9,21000.0,52.0,PG-13,2022,1h 36m,David Frankel,1069,394,N/A,N/A
What Happens Later,4.9,1500.0,59.0,R,2023,1h 43m,Meg Ryan,525,395,N/A,N/A
Kingsman: The Secret Service,7.7,704000.0,60.0,R,2014,2h 9m,Matthew Vaughn,526,396,N/A,N/A
Stardust,7.6,282000.0,66.0,PG-13,2007,2h 7m,Matthew Vaughn,637,396,N/A,N/A
The King's Man,6.3,167000.0,44.0,R,2021,2h 11m,Matthew Vaughn,694,396,N/A,N/A
Kick-Ass,7.6,586000.0,66.0,R,2010,1h 57m,Matthew Vaughn,1008,396,N/A,N/A
Kingsman: The Golden Circle,6.7,355000.0,44.0,R,2017,2h 21m,Matthew Vaughn,1009,396,N/A,N/A
X-Men: First Class,7.7,716000.0,65.0,PG-13,2011,2h 11m,Matthew Vaughn,1079,396,N/A,N/A
Layer Cake,7.3,192000.0,73.0,R,2004,1h 45m,Matthew Vaughn,1634,396,N/A,N/A
Cocaine Bear,5.9,100000.0,54.0,R,2023,1h 35m,Elizabeth Banks,528,397,N/A,N/A
Snowpiercer,7.1,383000.0,84.0,R,2013,2h 6m,Bong Joon Ho,530,398,N/A,N/A
How It Ends,5.1,57000.0,36.0,TV-MA,2018,1h 53m,David M. Rosenthal,531,399,N/A,N/A
Shame,7.2,204000.0,72.0,NC-17,2011,1h 41m,Steve McQueen,534,400,N/A,N/A
12 Years a Slave,8.1,731000.0,96.0,R,2013,2h 14m,Steve McQueen,842,400,OWA0026,N/A
12 Years a Slave,8.1,731000.0,96.0,R,2013,2h 14m,Steve McQueen,842,400,OWA0060,N/A
12 Years a Slave,8.1,731000.0,96.0,R,2013,2h 14m,Steve McQueen,842,400,OWA0099,N/A
Occupied City,7.1,141.0,75.0,PG-13,2023,4h 6m,Steve McQueen,1742,400,N/A,N/A
Under the Skin,6.3,154000.0,80.0,R,2013,1h 48m,Jonathan Glazer,535,401,N/A,N/A
Birth,6.2,39000.0,51.0,R,2004,1h 40m,Jonathan Glazer,1740,401,N/A,N/A
Quiz Lady,6.7,14000.0,59.0,R,2023,1h 39m,Jessica Yu,538,402,N/A,N/A
Clue,7.2,107000.0,41.0,PG,1985,1h 34m,Jonathan Lynn,540,403,N/A,N/A
My Cousin Vinny,7.6,137000.0,68.0,R,1992,2h,Jonathan Lynn,625,403,OWA0026,N/A
The Whole Nine Yards,6.7,128000.0,47.0,R,2000,1h 38m,Jonathan Lynn,1594,403,N/A,N/A
Men in Black,7.3,601000.0,71.0,PG-13,1997,1h 38m,Barry Sonnenfeld,542,404,OWA0092,N/A
The Addams Family,6.9,177000.0,57.0,PG-13,1991,1h 39m,Barry Sonnenfeld,1042,404,N/A,N/A
Men in Black II,6.2,397000.0,49.0,PG-13,2002,1h 28m,Barry Sonnenfeld,1146,404,N/A,N/A
Men in Black 3,6.8,382000.0,58.0,PG-13,2012,1h 46m,Barry Sonnenfeld,1253,404,N/A,N/A
Addams Family Values,6.8,108000.0,61.0,PG-13,1993,1h 34m,Barry Sonnenfeld,1456,404,N/A,N/A
Single All the Way,6.2,19000.0,49.0,TV-PG,2021,1h 39m,Michael Mayer,545,407,N/A,N/A
Eternals,6.3,376000.0,52.0,PG-13,2021,2h 36m,ChloÃ© Zhao,546,408,N/A,N/A
Nomadland,7.3,177000.0,89.0,R,2020,1h 47m,ChloÃ© Zhao,955,408,OWA0081,GG010
Nomadland,7.3,177000.0,89.0,R,2020,1h 47m,ChloÃ© Zhao,955,408,OWA0012,GG010
Nomadland,7.3,177000.0,89.0,R,2020,1h 47m,ChloÃ© Zhao,955,408,OWA0060,GG010
Ocean's Eleven,7.7,607000.0,74.0,PG-13,2001,1h 56m,Steven Soderbergh,547,409,N/A,N/A
Erin Brockovich,7.4,215000.0,73.0,R,2000,2h 11m,Steven Soderbergh,865,409,OWA0081,N/A
Traffic,7.6,217000.0,86.0,R,2000,2h 27m,Steven Soderbergh,951,409,OWA0025,N/A
Traffic,7.6,217000.0,86.0,R,2000,2h 27m,Steven Soderbergh,951,409,OWA0012,N/A
Traffic,7.6,217000.0,86.0,R,2000,2h 27m,Steven Soderbergh,951,409,OWA0020,N/A
Traffic,7.6,217000.0,86.0,R,2000,2h 27m,Steven Soderbergh,951,409,OWA0095,N/A
Logan Lucky,7.0,160000.0,78.0,PG-13,2017,1h 58m,Steven Soderbergh,1143,409,N/A,N/A
Contagion,6.8,313000.0,70.0,PG-13,2011,1h 46m,Steven Soderbergh,1468,409,N/A,N/A
Ocean's Twelve,6.5,409000.0,58.0,PG-13,2004,2h 5m,Steven Soderbergh,1577,409,N/A,N/A
Ocean's Thirteen,6.9,363000.0,62.0,PG-13,2007,2h 2m,Steven Soderbergh,1590,409,N/A,N/A
Magic Mike,6.1,146000.0,72.0,R,2012,1h 50m,Steven Soderbergh,1650,409,N/A,N/A
Ghostbusters: Afterlife,7.1,206000.0,45.0,PG-13,2021,2h 4m,Jason Reitman,548,410,N/A,N/A
Juno,7.5,543000.0,81.0,PG-13,2007,1h 36m,Jason Reitman,989,410,OWA0036,N/A
13 Going on 30,6.3,211000.0,57.0,PG-13,2004,1h 38m,Gary Winick,550,413,N/A,N/A
Serendipity,6.8,119000.0,52.0,PG-13,2001,1h 30m,Peter Chelsom,551,414,N/A,N/A
Toy Story,8.3,1000000.0,96.0,G,1995,1h 21m,John Lasseter,554,324,N/A,N/A
Ant-Man and the Wasp: Quantumania,6.1,215000.0,48.0,PG-13,2023,2h 4m,Peyton Reed,555,415,N/A,N/A
Bring It On,6.1,103000.0,52.0,PG-13,2000,1h 38m,Peyton Reed,1182,415,N/A,N/A
The Noel Diary,6.1,18000.0,63.0,TV-14,2022,1h 39m,Charles Shyer,556,416,N/A,N/A
Father of the Bride,6.5,83000.0,51.0,PG,1991,1h 45m,Charles Shyer,1711,416,N/A,N/A
The Nice Guys,7.4,361000.0,70.0,R,2016,1h 56m,Shane Black,557,417,N/A,N/A
Kiss Kiss Bang Bang,7.5,235000.0,72.0,R,2005,1h 43m,Shane Black,1022,417,N/A,N/A
Iron Man 3,7.1,887000.0,62.0,PG-13,2013,2h 10m,Shane Black,1125,417,N/A,N/A
The Predator,5.3,141000.0,48.0,R,2018,1h 47m,Shane Black,1269,417,N/A,N/A
Not Another Teen Movie,5.8,114000.0,32.0,R,2001,1h 29m,Joel Gallen,559,420,N/A,N/A
The Bishop's Wife,7.6,20000.0,73.0,G,1947,1h 49m,Henry Koster,560,421,OWA0015,N/A
28 Days Later,7.5,436000.0,73.0,R,2002,1h 53m,Danny Boyle,561,422,N/A,N/A
Trainspotting,8.1,715000.0,83.0,R,1996,1h 33m,Danny Boyle,696,422,N/A,N/A
Sunshine,7.2,263000.0,64.0,R,2007,1h 47m,Danny Boyle,862,422,N/A,N/A
The Beach,6.6,251000.0,43.0,R,2000,1h 59m,Danny Boyle,1329,422,N/A,N/A
Yesterday,6.8,163000.0,55.0,PG-13,2019,1h 56m,Danny Boyle,1636,422,N/A,N/A
Jennifer's Body,5.5,148000.0,47.0,R,2009,1h 42m,Karyn Kusama,564,423,N/A,N/A
Jurassic World Dominion,5.6,196000.0,38.0,PG-13,2022,2h 27m,Colin Trevorrow,565,424,N/A,N/A
Jurassic World,6.9,671000.0,59.0,PG-13,2015,2h 4m,Colin Trevorrow,579,424,N/A,N/A
Just Friends,6.2,125000.0,47.0,PG-13,2005,1h 36m,Roger Kumble,566,425,N/A,N/A
Cruel Intentions,6.8,202000.0,56.0,R,1999,1h 37m,Roger Kumble,948,425,N/A,N/A
After We Collided,5.0,37000.0,14.0,R,2020,1h 45m,Roger Kumble,1213,425,N/A,N/A
"Silent Night, Deadly Night",5.8,18000.0,31.0,R,1984,1h 19m,Charles E. Sellier Jr.,567,426,N/A,N/A
Moonlight,7.4,326000.0,99.0,R,2016,1h 51m,Barry Jenkins,569,428,OWA0025,GG010
Moonlight,7.4,326000.0,99.0,R,2016,1h 51m,Barry Jenkins,569,428,OWA0060,GG010
Moonlight,7.4,326000.0,99.0,R,2016,1h 51m,Barry Jenkins,569,428,OWA0099,GG010
Licence to Kill,6.6,111000.0,58.0,PG-13,1989,2h 13m,John Glen,571,429,N/A,N/A
For Your Eyes Only,6.7,107000.0,54.0,PG,1981,2h 7m,John Glen,861,429,N/A,N/A
The Living Daylights,6.7,104000.0,59.0,PG,1987,2h 10m,John Glen,1373,429,N/A,N/A
Extraction II,7.0,137000.0,57.0,R,2023,2h 2m,Sam Hargrave,573,430,N/A,N/A
Extraction,6.8,256000.0,56.0,R,2020,1h 56m,Sam Hargrave,1275,430,N/A,N/A
Let It Snow,5.8,24000.0,51.0,PG-13,2019,1h 32m,Luke Snellin,574,431,N/A,N/A
Dear John,6.3,156000.0,43.0,PG-13,2010,1h 48m,Lasse HallstrÃ¶m,578,311,N/A,N/A
What's Eating Gilbert Grape,7.7,250000.0,73.0,PG-13,1993,1h 58m,Lasse HallstrÃ¶m,580,311,N/A,N/A
