,Movie_Name,Movie_ID,Genre,Genre_ID
1314,The English Patient,1033,War,20
1315,King Arthur: Legend of the Sword,1034,Drama,1
1316,King Arthur: Legend of the Sword,1034,Adventure,4
1317,King Arthur: Legend of the Sword,1034,Action,10
1318,The Snowman,1036,Drama,1
1319,The Snowman,1036,Mystery,2
1320,The Snowman,1036,Crime,8
1321,The Parent Trap,1037,Drama,1
1322,The Parent Trap,1037,Adventure,4
1323,The Parent Trap,1037,Comedy,5
1324,Phantom Thread,1039,Drama,1
1325,Phantom Thread,1039,Romance,7
1326,Phantom Thread,1039,History,9
1327,Cashback,1041,Drama,1
1328,Cashback,1041,Comedy,5
1329,Cashback,1041,Romance,7
1330,Hostiles,1045,Drama,1
1331,Hostiles,1045,Western,21
1332,A Million Miles Away,1047,Drama,1
1333,A Million Miles Away,1047,Biography,11
1334,Robin Hood: Prince of Thieves,1048,Drama,1
1335,Robin Hood: Prince of Thieves,1048,Adventure,4
1336,Robin Hood: Prince of Thieves,1048,Action,10
1337,Wonder,1051,Drama,1
1338,Wonder,1051,Family,6
1339,The Big Ugly,1055,Drama,1
1340,The Big Ugly,1055,Thriller,3
1341,The Big Ugly,1055,Crime,8
1342,The Man Who Knew Too Much,1058,Drama,1
1343,The Man Who Knew Too Much,1058,Thriller,3
1344,The Book of Eli,1059,Drama,1
1345,The Book of Eli,1059,Adventure,4
1346,The Book of Eli,1059,Action,10
1347,Purple Hearts,1062,Drama,1
1348,Purple Hearts,1062,Romance,7
1349,Purple Hearts,1062,Music,14
1350,Zero Dark Thirty,1065,Drama,1
1351,Zero Dark Thirty,1065,Thriller,3
1352,Zero Dark Thirty,1065,History,9
1353,Jerry and Marge Go Large,1069,Drama,1
1354,Jerry and Marge Go Large,1069,Comedy,5
1355,Jerry and Marge Go Large,1069,Biography,11
1356,The Prince of Egypt,1071,Drama,1
1357,The Prince of Egypt,1071,Adventure,4
1358,The Prince of Egypt,1071,Animation,15
1359,Lawrence of Arabia,1072,Drama,1
1360,Lawrence of Arabia,1072,Adventure,4
1361,Lawrence of Arabia,1072,Biography,11
1362,Rush,1073,Drama,1
1363,Rush,1073,Action,10
1364,Rush,1073,Biography,11
1365,"Good Luck to You, Leo Grande",1074,Drama,1
1366,"Good Luck to You, Leo Grande",1074,Comedy,5
1367,Stillwater,1076,Drama,1
1368,Stillwater,1076,Mystery,2
1369,Stillwater,1076,Crime,8
1370,The Master,1083,Drama,1
1371,The Master,1083,History,9
1372,The Butterfly Effect,1085,Drama,1
1373,The Butterfly Effect,1085,Thriller,3
1374,The Butterfly Effect,1085,Sci-Fi,13
1375,"I, Tonya",1086,Drama,1
1376,"I, Tonya",1086,Comedy,5
1377,"I, Tonya",1086,Biography,11
1378,Revolutionary Road,1088,Drama,1
1379,Revolutionary Road,1088,Romance,7
1380,Master and Commander: The Far Side of the World,1090,Drama,1
1381,Master and Commander: The Far Side of the World,1090,Adventure,4
1382,Master and Commander: The Far Side of the World,1090,Action,10
1383,Spring Breakers,1091,Drama,1
1384,Spring Breakers,1091,Thriller,3
1385,Spring Breakers,1091,Crime,8
1386,Alive,1096,Drama,1
1387,Alive,1096,Adventure,4
1388,Alive,1096,Biography,11
1389,Jackie Brown,1098,Drama,1
1390,Jackie Brown,1098,Thriller,3
1391,Jackie Brown,1098,Crime,8
1392,Straight Outta Compton,1100,Drama,1
1393,Straight Outta Compton,1100,History,9
1394,Straight Outta Compton,1100,Biography,11
1395,Annie,1101,Drama,1
1396,Annie,1101,Comedy,5
1397,Annie,1101,Family,6
1398,Jack Reacher: Never Go Back,1105,Drama,1
1399,Jack Reacher: Never Go Back,1105,Crime,8
1400,Jack Reacher: Never Go Back,1105,Action,10
1401,Lee,1106,Drama,1
1402,Lee,1106,History,9
1403,Lee,1106,Biography,11
1404,Immortals,1108,Drama,1
1405,Immortals,1108,Action,10
1406,Immortals,1108,Fantasy,12
1407,The Long Kiss Goodnight,1112,Drama,1
1408,The Long Kiss Goodnight,1112,Crime,8
1409,The Long Kiss Goodnight,1112,Action,10
1410,Boiling Point,1114,Drama,1
1411,Boiling Point,1114,Thriller,3
1412,Four Weddings and a Funeral,1116,Drama,1
1413,Four Weddings and a Funeral,1116,Comedy,5
1414,Four Weddings and a Funeral,1116,Romance,7
1415,Cast Away,1118,Drama,1
1416,Cast Away,1118,Adventure,4
1417,Cast Away,1118,Romance,7
1418,Cop Land,1121,Drama,1
1419,Cop Land,1121,Thriller,3
1420,Cop Land,1121,Crime,8
1421,The Untouchables,1123,Drama,1
1422,The Untouchables,1123,Thriller,3
1423,The Untouchables,1123,Crime,8
1424,The Village,1126,Drama,1
1425,The Village,1126,Mystery,2
1426,The Village,1126,Thriller,3
1427,Luther: The Fallen Sun,1127,Drama,1
1428,Luther: The Fallen Sun,1127,Mystery,2
1429,Luther: The Fallen Sun,1127,Crime,8
1430,JFK,1129,Drama,1
1431,JFK,1129,Thriller,3
1432,JFK,1129,History,9
1433,Melancholia,1133,Drama,1
1434,Melancholia,1133,Sci-Fi,13
1435,Appaloosa,1135,Drama,1
1436,Appaloosa,1135,Crime,8
1437,Appaloosa,1135,Action,10
1438,Chef,1136,Drama,1
1439,Chef,1136,Adventure,4
1440,Chef,1136,Comedy,5
1441,Sweeney Todd: The Demon Barber of Fleet Street,1137,Drama,1
1442,Sweeney Todd: The Demon Barber of Fleet Street,1137,Horror,16
1443,Sweeney Todd: The Demon Barber of Fleet Street,1137,Musical,17
1444,Master Gardener,1141,Drama,1
1445,Master Gardener,1141,Mystery,2
1446,Master Gardener,1141,Thriller,3
1447,17 Again,1153,Drama,1
1448,17 Again,1153,Comedy,5
1449,17 Again,1153,Fantasy,12
1450,Rosemary's Baby,1154,Drama,1
1451,Rosemary's Baby,1154,Horror,16
1452,Big Fish,1155,Drama,1
1453,Big Fish,1155,Adventure,4
1454,Big Fish,1155,Fantasy,12
1455,Sicario: Day of the Soldado,1156,Drama,1
1456,Sicario: Day of the Soldado,1156,Crime,8
1457,Sicario: Day of the Soldado,1156,Action,10
1458,The American,1157,Drama,1
1459,The American,1157,Crime,8
1460,The American,1157,Action,10
1461,Tinker Tailor Soldier Spy,1158,Drama,1
1462,Tinker Tailor Soldier Spy,1158,Mystery,2
1463,Tinker Tailor Soldier Spy,1158,Thriller,3
1464,Redeeming Love,1159,Drama,1
1465,Redeeming Love,1159,Romance,7
1466,Pig,1161,Drama,1
1467,Pig,1161,Mystery,2
1468,Silence,1162,Drama,1
1469,Silence,1162,History,9
1470,A.I. Artificial Intelligence,1163,Drama,1
1471,A.I. Artificial Intelligence,1163,Sci-Fi,13
1472,Sense and Sensibility,1164,Drama,1
1473,Sense and Sensibility,1164,Romance,7
1474,Perfume: The Story of a Murderer,1165,Drama,1
1475,Perfume: The Story of a Murderer,1165,Crime,8
1476,Perfume: The Story of a Murderer,1165,Fantasy,12
1477,Gods of Egypt,1166,Drama,1
1478,Gods of Egypt,1166,Adventure,4
1479,Gods of Egypt,1166,Action,10
1480,Dogma,1168,Drama,1
1481,Dogma,1168,Adventure,4
1482,Dogma,1168,Comedy,5
1483,Ad Astra,1169,Drama,1
1484,Ad Astra,1169,Mystery,2
1485,Ad Astra,1169,Adventure,4
1486,10 Cloverfield Lane,1172,Drama,1
1487,10 Cloverfield Lane,1172,Mystery,2
1488,10 Cloverfield Lane,1172,Horror,16
1489,Last Tango in Paris,1173,Drama,1
1490,Last Tango in Paris,1173,Romance,7
1491,The Fallout,1175,Drama,1
1492,Raging Bull,1176,Drama,1
1493,Raging Bull,1176,Biography,11
1494,Raging Bull,1176,Sport,19
1495,Silverado,1177,Drama,1
1496,Silverado,1177,Crime,8
1497,Silverado,1177,Action,10
1498,Creed,1179,Drama,1
1499,Creed,1179,Action,10
1500,Creed,1179,Sport,19
1501,Apollo 13,1180,Drama,1
1502,Apollo 13,1180,Adventure,4
1503,Apollo 13,1180,History,9
1504,The Magnificent Seven,1183,Drama,1
1505,The Magnificent Seven,1183,Adventure,4
1506,The Magnificent Seven,1183,Action,10
1507,Legends of the Fall,1184,Drama,1
1508,Legends of the Fall,1184,Romance,7
1509,Legends of the Fall,1184,War,20
1510,The Boy in the Striped Pajamas,1185,Drama,1
1511,The Boy in the Striped Pajamas,1185,War,20
1512,Possession,1190,Drama,1
1513,Possession,1190,Horror,16
1514,High Plains Drifter,1193,Drama,1
1515,High Plains Drifter,1193,Mystery,2
1516,High Plains Drifter,1193,Western,21
1517,The Art of Racing in the Rain,1194,Drama,1
1518,The Art of Racing in the Rain,1194,Comedy,5
1519,The Art of Racing in the Rain,1194,Romance,7
1520,The Highwaymen,1199,Drama,1
1521,The Highwaymen,1199,Crime,8
1522,The Highwaymen,1199,Biography,11
1523,A Place in the Sun,1202,Drama,1
1524,A Place in the Sun,1202,Romance,7
1525,Donnie Brasco,1203,Drama,1
1526,Donnie Brasco,1203,Crime,8
1527,Donnie Brasco,1203,Biography,11
1528,Vicky Cristina Barcelona,1206,Drama,1
1529,Vicky Cristina Barcelona,1206,Comedy,5
1530,Vicky Cristina Barcelona,1206,Romance,7
1531,Sleepless in Seattle,1209,Drama,1
1532,Sleepless in Seattle,1209,Comedy,5
1533,Sleepless in Seattle,1209,Romance,7
1534,Citizen Kane,1210,Drama,1
1535,Citizen Kane,1210,Mystery,2
1536,Fifty Shades Freed,1211,Drama,1
1537,Fifty Shades Freed,1211,Thriller,3
1538,Fifty Shades Freed,1211,Romance,7
1539,After We Collided,1213,Drama,1
1540,After We Collided,1213,Romance,7
1541,The Count of Monte Cristo,1214,Drama,1
1542,The Count of Monte Cristo,1214,Adventure,4
1543,The Count of Monte Cristo,1214,Action,10
1544,Jerry Maguire,1215,Drama,1
1545,Jerry Maguire,1215,Comedy,5
1546,Jerry Maguire,1215,Romance,7
1547,Sharper,1216,Drama,1
1548,Sharper,1216,Thriller,3
1549,Sharper,1216,Crime,8
1550,Friday,1217,Drama,1
1551,Friday,1217,Comedy,5
1552,Marie Antoinette,1218,Drama,1
1553,Marie Antoinette,1218,History,9
1554,Marie Antoinette,1218,Biography,11
1555,The Machinist,1219,Drama,1
1556,The Machinist,1219,Thriller,3
1557,My Best Friend's Wedding,1222,Drama,1
1558,My Best Friend's Wedding,1222,Comedy,5
1559,My Best Friend's Wedding,1222,Romance,7
1560,Secondhand Lions,1224,Drama,1
1561,Secondhand Lions,1224,Comedy,5
1562,Secondhand Lions,1224,Family,6
1563,Argo,1225,Drama,1
1564,Argo,1225,Thriller,3
1565,Argo,1225,Biography,11
1566,The Twilight Saga: Breaking Dawn - Part 2,1228,Drama,1
1567,The Twilight Saga: Breaking Dawn - Part 2,1228,Adventure,4
1568,The Twilight Saga: Breaking Dawn - Part 2,1228,Fantasy,12
1569,Hustlers,1229,Drama,1
1570,Hustlers,1229,Comedy,5
1571,Hustlers,1229,Crime,8
1572,The Thin Red Line,1230,Drama,1
1573,The Thin Red Line,1230,History,9
1574,The Thin Red Line,1230,War,20
1575,The Outfit,1231,Drama,1
1576,The Outfit,1231,Mystery,2
1577,The Outfit,1231,Crime,8
1578,Clear and Present Danger,1232,Drama,1
1579,Clear and Present Danger,1232,Crime,8
1580,Clear and Present Danger,1232,Action,10
1581,Ghost,1243,Drama,1
1582,Ghost,1243,Romance,7
1583,Ghost,1243,Fantasy,12
1584,It Chapter Two,1246,Drama,1
1585,It Chapter Two,1246,Fantasy,12
1586,It Chapter Two,1246,Horror,16
1587,A Quiet Place Part II,1250,Drama,1
1588,A Quiet Place Part II,1250,Sci-Fi,13
1589,A Quiet Place Part II,1250,Horror,16
1590,Darkest Hour,1251,Drama,1
1591,Darkest Hour,1251,Biography,11
1592,Darkest Hour,1251,War,20
1593,Slap Shot,1255,Drama,1
1594,Slap Shot,1255,Comedy,5
1595,Slap Shot,1255,Sport,19
1596,Law Abiding Citizen,1256,Drama,1
1597,Law Abiding Citizen,1256,Crime,8
1598,Law Abiding Citizen,1256,Action,10
1599,Collateral,1257,Drama,1
1600,Collateral,1257,Crime,8
1601,Collateral,1257,Action,10
1602,Gattaca,1258,Drama,1
1603,Gattaca,1258,Thriller,3
1604,Gattaca,1258,Sci-Fi,13
1605,The Ref,1259,Drama,1
1606,The Ref,1259,Comedy,5
1607,The Ref,1259,Crime,8
1608,The Terminal,1261,Drama,1
1609,The Terminal,1261,Comedy,5
1610,The Terminal,1261,Romance,7
1611,Magnolia,1262,Drama,1
1612,Three Thousand Years of Longing,1263,Drama,1
1613,Three Thousand Years of Longing,1263,Romance,7
1614,Three Thousand Years of Longing,1263,Fantasy,12
1615,Enemy,1264,Drama,1
1616,Enemy,1264,Mystery,2
1617,Enemy,1264,Thriller,3
1618,The Gift,1266,Drama,1
1619,The Gift,1266,Mystery,2
1620,The Gift,1266,Thriller,3
1621,You've Got Mail,1271,Drama,1
1622,You've Got Mail,1271,Comedy,5
1623,You've Got Mail,1271,Romance,7
1624,This Is 40,1272,Drama,1
1625,This Is 40,1272,Comedy,5
1626,This Is 40,1272,Romance,7
1627,Gifted,1281,Drama,1
1628,Somewhere in Queens,1282,Drama,1
1629,Somewhere in Queens,1282,Comedy,5
1630,Somewhere in Queens,1282,Sport,19
1631,Captain Fantastic,1285,Drama,1
1632,Captain Fantastic,1285,Comedy,5
1633,The King's Speech,1286,Drama,1
1634,The King's Speech,1286,History,9
1635,The King's Speech,1286,Biography,11
1636,Flight,1287,Drama,1
1637,Flight,1287,Thriller,3
1638,Falling Down,1292,Drama,1
1639,Falling Down,1292,Crime,8
1640,Falling Down,1292,Action,10
1641,Source Code,1293,Drama,1
1642,Source Code,1293,Mystery,2
1643,Source Code,1293,Action,10
1644,Varsity Blues,1296,Drama,1
1645,Varsity Blues,1296,Comedy,5
1646,Varsity Blues,1296,Romance,7
1647,Fear,1299,Drama,1
1648,Fear,1299,Thriller,3
1649,Holes,1304,Drama,1
1650,Holes,1304,Adventure,4
1651,Holes,1304,Comedy,5
1652,Crimes of the Future,1305,Drama,1
1653,Crimes of the Future,1305,Sci-Fi,13
1654,Crimes of the Future,1305,Horror,16
1655,Eastern Promises,1306,Drama,1
1656,Eastern Promises,1306,Thriller,3
1657,Eastern Promises,1306,Crime,8
1658,The Garden of Eden,1308,Drama,1
1659,The Garden of Eden,1308,Thriller,3
1660,Blood Diamond,1310,Drama,1
1661,Blood Diamond,1310,Thriller,3
1662,Blood Diamond,1310,Adventure,4
1663,Sophie's Choice,1317,Drama,1
1664,Sophie's Choice,1317,Romance,7
1665,The Name of the Rose,1322,Drama,1
1666,The Name of the Rose,1322,Mystery,2
1667,The Name of the Rose,1322,Thriller,3
1668,Black Mass,1323,Drama,1
1669,Black Mass,1323,Crime,8
1670,Black Mass,1323,Biography,11
1671,9Â½ Weeks,1325,Drama,1
1672,9Â½ Weeks,1325,Romance,7
1673,This Christmas,1326,Drama,1
1674,This Christmas,1326,Comedy,5
1675,This Christmas,1326,Romance,7
1676,The Beach,1329,Drama,1
1677,The Beach,1329,Adventure,4
1678,The Beach,1329,Romance,7
1679,True Grit,1332,Drama,1
1680,True Grit,1332,Western,21
1681,Gravity,1334,Drama,1
1682,Gravity,1334,Thriller,3
1683,Gravity,1334,Sci-Fi,13
1684,Hugo,1335,Drama,1
1685,Hugo,1335,Adventure,4
1686,Hugo,1335,Family,6
1687,The Client,1336,Drama,1
1688,The Client,1336,Mystery,2
1689,The Client,1336,Crime,8
1690,Footloose,1337,Drama,1
1691,Footloose,1337,Romance,7
1692,Footloose,1337,Music,14
1693,Parenthood,1338,Drama,1
1694,Parenthood,1338,Comedy,5
1695,Glass,1340,Drama,1
1696,Glass,1340,Sci-Fi,13
1697,Glass,1340,Horror,16
1698,The Hurt Locker,1342,Drama,1
1699,The Hurt Locker,1342,Thriller,3
1700,The Hurt Locker,1342,War,20
1701,Brightburn,1347,Drama,1
1702,Brightburn,1347,Mystery,2
1703,Brightburn,1347,Horror,16
1704,Deliverance,1348,Drama,1
1705,Deliverance,1348,Thriller,3
1706,Deliverance,1348,Adventure,4
1707,The Time Traveler's Wife,1349,Drama,1
1708,The Time Traveler's Wife,1349,Comedy,5
1709,The Time Traveler's Wife,1349,Fantasy,12
1710,American Graffiti,1353,Drama,1
1711,American Graffiti,1353,Comedy,5
1712,Under the Silver Lake,1356,Drama,1
1713,Under the Silver Lake,1356,Mystery,2
1714,Under the Silver Lake,1356,Crime,8
1715,The Woman King,1359,Drama,1
1716,The Woman King,1359,History,9
1717,The Woman King,1359,Action,10
1718,Shooter,1360,Drama,1
1719,Shooter,1360,Thriller,3
1720,Shooter,1360,Action,10
1721,Downsizing,1361,Drama,1
1722,Downsizing,1361,Fantasy,12
1723,Downsizing,1361,Sci-Fi,13
1724,The Pursuit of Happyness,1365,Drama,1
1725,The Pursuit of Happyness,1365,Biography,11
1726,The Crow,1367,Drama,1
1727,The Crow,1367,Crime,8
1728,The Crow,1367,Action,10
1729,Gone Baby Gone,1374,Drama,1
1730,Gone Baby Gone,1374,Mystery,2
1731,Gone Baby Gone,1374,Crime,8
1732,El Camino: A Breaking Bad Movie,1375,Drama,1
1733,El Camino: A Breaking Bad Movie,1375,Crime,8
1734,El Camino: A Breaking Bad Movie,1375,Action,10
1735,Rocketman,1378,Drama,1
1736,Rocketman,1378,Biography,11
1737,Rocketman,1378,Music,14
1738,50 First Dates,1379,Drama,1
1739,50 First Dates,1379,Comedy,5
1740,50 First Dates,1379,Romance,7
1741,The Courier,1380,Drama,1
1742,The Courier,1380,Mystery,2
1743,The Courier,1380,History,9
1744,Downton Abbey,1382,Drama,1
1745,Downton Abbey,1382,Romance,7
1746,Mona Lisa Smile,1385,Drama,1
1747,Watcher,1387,Drama,1
1748,Watcher,1387,Thriller,3
1749,Watcher,1387,Horror,16
1750,Empire of the Sun,1389,Drama,1
1751,Empire of the Sun,1389,War,20
1752,The Sandlot,1390,Drama,1
1753,The Sandlot,1390,Comedy,5
1754,The Sandlot,1390,Family,6
1755,The Good Son,1391,Drama,1
1756,The Good Son,1391,Thriller,3
1757,Butcher's Crossing,1392,Drama,1
1758,Butcher's Crossing,1392,Western,21
1759,The Craft,1395,Drama,1
1760,The Craft,1395,Fantasy,12
1761,The Craft,1395,Horror,16
1762,Ben-Hur,1397,Drama,1
1763,Ben-Hur,1397,Drama,1
1764,Ben-Hur,1397,Adventure,4
1765,Ben-Hur,1397,Adventure,4
1766,Ben-Hur,1397,Action,10
1767,Miss Peregrine's Home for Peculiar Children,1399,Drama,1
1768,Miss Peregrine's Home for Peculiar Children,1399,Adventure,4
1769,Miss Peregrine's Home for Peculiar Children,1399,Family,6
1770,The Founder,1401,Drama,1
1771,The Founder,1401,Biography,11
1772,Dog Day Afternoon,1402,Drama,1
1773,Dog Day Afternoon,1402,Crime,8
1774,Dog Day Afternoon,1402,Biography,11
1775,Million Dollar Baby,1409,Drama,1
1776,Million Dollar Baby,1409,Sport,19
1777,Bombshell,1413,Drama,1
1778,Bombshell,1413,Biography,11
1779,Den of Thieves,1416,Drama,1
1780,Den of Thieves,1416,Crime,8
1781,Den of Thieves,1416,Action,10
1782,The Guilty,1417,Drama,1
1783,The Guilty,1417,Thriller,3
1784,The Guilty,1417,Crime,8
1785,99 Homes,1418,Drama,1
1786,99 Homes,1418,Crime,8
1787,The School for Good and Evil,1422,Drama,1
1788,The School for Good and Evil,1422,Comedy,5
1789,The School for Good and Evil,1422,Action,10
1790,Winter's Bone,1423,Drama,1
1791,Winter's Bone,1423,Mystery,2
1792,Witness,1425,Drama,1
1793,Witness,1425,Thriller,3
1794,Witness,1425,Romance,7
1795,Inside Man,1426,Drama,1
1796,Inside Man,1426,Mystery,2
1797,Inside Man,1426,Crime,8
1798,Never Let Me Go,1428,Drama,1
1799,Never Let Me Go,1428,Romance,7
1800,Never Let Me Go,1428,Sci-Fi,13
1801,Burnt,1431,Drama,1
1802,Burnt,1431,Comedy,5
1803,Dogville,1433,Drama,1
1804,Dogville,1433,Crime,8
1805,Boston Strangler,1434,Drama,1
1806,Boston Strangler,1434,Crime,8
1807,Boston Strangler,1434,History,9
1808,Rain Man,1436,Drama,1
1809,Backdraft,1440,Drama,1
1810,Backdraft,1440,Mystery,2
1811,Backdraft,1440,Action,10
1812,A Thousand and One,1441,Drama,1
1813,A Thousand and One,1441,Crime,8
1814,The Intern,1446,Drama,1
1815,The Intern,1446,Comedy,5
1816,Moonstruck,1447,Drama,1
1817,Moonstruck,1447,Comedy,5
1818,Moonstruck,1447,Romance,7
1819,"Paris, Texas",1449,Drama,1
1820,The Nativity Story,1450,Drama,1
1821,The Nativity Story,1450,Adventure,4
1822,The Nativity Story,1450,Family,6
1823,The Girl on the Train,1454,Drama,1
1824,The Girl on the Train,1454,Mystery,2
1825,The Girl on the Train,1454,Crime,8
1826,The Graduate,1457,Drama,1
1827,The Graduate,1457,Comedy,5
1828,The Graduate,1457,Romance,7
1829,This Is Where I Leave You,1466,Drama,1
1830,This Is Where I Leave You,1466,Comedy,5
1831,Contagion,1468,Drama,1
1832,Contagion,1468,Thriller,3
1833,Heaven Help Us,1470,Drama,1
1834,Heaven Help Us,1470,Comedy,5
1835,Heaven Help Us,1470,Romance,7
1836,Slumdog Millionaire,1476,Drama,1
1837,Slumdog Millionaire,1476,Romance,7
1838,Slumdog Millionaire,1476,Crime,8
1839,Lincoln,1480,Drama,1
1840,Lincoln,1480,History,9
1841,Lincoln,1480,Biography,11
1842,Fried Green Tomatoes,1481,Drama,1
1843,Godmothered,1482,Drama,1
1844,Godmothered,1482,Comedy,5
1845,Godmothered,1482,Family,6
1846,Ghost in the Shell,1484,Drama,1
1847,Ghost in the Shell,1484,Crime,8
1848,Ghost in the Shell,1484,Action,10
1849,The Blind Side,1486,Drama,1
1850,The Blind Side,1486,Biography,11
1851,The Blind Side,1486,Sport,19
1852,Exodus: Gods and Kings,1488,Drama,1
1853,Exodus: Gods and Kings,1488,Adventure,4
1854,Exodus: Gods and Kings,1488,Action,10
1855,Inside,1490,Drama,1
1856,Inside,1490,Thriller,3
1857,Ever After: A Cinderella Story,1491,Drama,1
1858,Ever After: A Cinderella Story,1491,Romance,7
1859,Philadelphia,1493,Drama,1
1860,Real Steel,1496,Drama,1
1861,Real Steel,1496,Action,10
1862,Real Steel,1496,Sci-Fi,13
1863,Red Rocket,1497,Drama,1
1864,Red Rocket,1497,Comedy,5
1865,To Kill a Mockingbird,1499,Drama,1
1866,To Kill a Mockingbird,1499,Crime,8
1867,Anna Karenina,1500,Drama,1
1868,Anna Karenina,1500,Romance,7
1869,Moneyball,1501,Drama,1
1870,Moneyball,1501,Biography,11
1871,Moneyball,1501,Sport,19
1872,Dallas Buyers Club,1505,Drama,1
1873,Dallas Buyers Club,1505,Biography,11
1874,Insomnia,1506,Drama,1
1875,Insomnia,1506,Mystery,2
1876,Insomnia,1506,Thriller,3
1877,Munich,1507,Drama,1
1878,Munich,1507,History,9
1879,Munich,1507,Action,10
1880,Funny Games,1508,Drama,1
1881,Funny Games,1508,Thriller,3
1882,Funny Games,1508,Crime,8
1883,The Aviator,1511,Drama,1
1884,The Aviator,1511,Biography,11
1885,Pieces of a Woman,1517,Drama,1
1886,Instant Family,1520,Drama,1
1887,Instant Family,1520,Comedy,5
1888,Living,1521,Drama,1
1889,The Tragedy of Macbeth,1523,Drama,1
1890,The Tragedy of Macbeth,1523,Mystery,2
1891,The Tragedy of Macbeth,1523,Thriller,3
1892,Joy,1524,Drama,1
1893,Joy,1524,Biography,11
1894,The Land Before Time,1526,Drama,1
1895,The Land Before Time,1526,Adventure,4
1896,The Land Before Time,1526,Animation,15
1897,Signs,1527,Drama,1
1898,Signs,1527,Mystery,2
1899,Signs,1527,Sci-Fi,13
1900,Fifty Shades Darker,1530,Drama,1
1901,Fifty Shades Darker,1530,Thriller,3
1902,Fifty Shades Darker,1530,Romance,7
1903,Contact,1531,Drama,1
1904,Contact,1531,Mystery,2
1905,Contact,1531,Sci-Fi,13
1906,DogMan,1536,Drama,1
1907,DogMan,1536,Thriller,3
1908,The Lost Daughter,1537,Drama,1
1909,Elysium,1538,Drama,1
1910,Elysium,1538,Action,10
1911,Elysium,1538,Sci-Fi,13
1912,Finch,1540,Drama,1
1913,Finch,1540,Adventure,4
1914,Finch,1540,Sci-Fi,13
1915,Killing Them Softly,1541,Drama,1
1916,Killing Them Softly,1541,Thriller,3
1917,Killing Them Softly,1541,Crime,8
1918,The Twilight Saga: New Moon,1542,Drama,1
1919,The Twilight Saga: New Moon,1542,Adventure,4
1920,The Twilight Saga: New Moon,1542,Fantasy,12
1921,Corpse Bride,1545,Drama,1
1922,Corpse Bride,1545,Family,6
1923,Corpse Bride,1545,Animation,15
1924,King Arthur,1546,Drama,1
1925,King Arthur,1546,Adventure,4
1926,King Arthur,1546,Action,10
1927,Forgetting Sarah Marshall,1547,Drama,1
1928,Forgetting Sarah Marshall,1547,Comedy,5
1929,Forgetting Sarah Marshall,1547,Romance,7
1930,Willow,1549,Drama,1
1931,Willow,1549,Adventure,4
1932,Willow,1549,Action,10
1933,Spencer,1554,Drama,1
1934,Spencer,1554,Biography,11
1935,Vice,1555,Drama,1
1936,Vice,1555,Comedy,5
1937,Vice,1555,Biography,11
1938,Into the Woods,1559,Drama,1
1939,Into the Woods,1559,Adventure,4
1940,Into the Woods,1559,Comedy,5
1941,I See You,1560,Drama,1
1942,I See You,1560,Mystery,2
1943,I See You,1560,Horror,16
1944,Behind Enemy Lines,1563,Drama,1
1945,Behind Enemy Lines,1563,Thriller,3
1946,Behind Enemy Lines,1563,Action,10
1947,Moon,1568,Drama,1
1948,Moon,1568,Mystery,2
1949,Moon,1568,Sci-Fi,13
1950,Deepwater Horizon,1570,Drama,1
1951,Deepwater Horizon,1570,History,9
1952,Deepwater Horizon,1570,Action,10
1953,Fatal Attraction,1573,Drama,1
1954,Fatal Attraction,1573,Thriller,3
1955,300: Rise of an Empire,1574,Drama,1
1956,300: Rise of an Empire,1574,Action,10
1957,300: Rise of an Empire,1574,War,20
1958,Pretty Baby,1575,Drama,1
1959,Teen Wolf: The Movie,1578,Drama,1
1960,Teen Wolf: The Movie,1578,Action,10
1961,Teen Wolf: The Movie,1578,Fantasy,12
1962,Roald Dahl's Matilda the Musical,1579,Drama,1
1963,Roald Dahl's Matilda the Musical,1579,Comedy,5
1964,Roald Dahl's Matilda the Musical,1579,Family,6
1965,Lawless,1581,Drama,1
1966,Lawless,1581,Crime,8
1967,Lawless,1581,Biography,11
1968,A Walk to Remember,1582,Drama,1
1969,A Walk to Remember,1582,Romance,7
1970,Life of Pi,1588,Drama,1
1971,Life of Pi,1588,Adventure,4
1972,Life of Pi,1588,Fantasy,12
1973,Red Dragon,1589,Drama,1
1974,Red Dragon,1589,Thriller,3
1975,Red Dragon,1589,Crime,8
1976,Sound of Metal,1593,Drama,1
1977,Sound of Metal,1593,Music,14
1978,Maleficent,1597,Drama,1
1979,Maleficent,1597,Adventure,4
1980,Maleficent,1597,Action,10
1981,Mr. Nobody,1598,Drama,1
1982,Mr. Nobody,1598,Romance,7
1983,Mr. Nobody,1598,Fantasy,12
1984,Hackers,1600,Drama,1
1985,Hackers,1600,Romance,7
1986,Hackers,1600,Crime,8
1987,The Long Riders,1602,Drama,1
1988,The Long Riders,1602,Crime,8
1989,The Long Riders,1602,Biography,11
1990,Golda,1603,Drama,1
1991,Golda,1603,History,9
1992,Golda,1603,Biography,11
1993,Breakfast at Tiffany's,1605,Drama,1
1994,Breakfast at Tiffany's,1605,Comedy,5
1995,Breakfast at Tiffany's,1605,Romance,7
1996,Wild at Heart,1606,Drama,1
1997,Wild at Heart,1606,Thriller,3
1998,Wild at Heart,1606,Crime,8
1999,Spartacus,1607,Drama,1
2000,Spartacus,1607,Adventure,4
2001,Spartacus,1607,Biography,11
2002,Burn After Reading,1609,Drama,1
2003,Burn After Reading,1609,Comedy,5
